0,1,2,3
0.158929,1.1812557,-1.0015432,-1.034707
0.13691643,1.1840258,-1.0695281,-1.0281557
-0.26917034,0.84256124,-2.109791,-0.43811244
0.009150578,1.1257349,-1.4608282,-0.7963403
0.41611063,1.5253967,0.70052844,-2.5723228
-0.058212165,1.0523753,-1.5094969,-0.9040631
0.48895824,1.6315306,1.1871401,-3.1038764
0.23505,1.4342259,0.34977555,-2.3955317
-0.04953612,1.2157317,-1.2948046,-1.1474924
-0.24250953,1.048319,-1.7665442,-0.79497176
-0.10784972,1.2437246,-1.3611267,-1.208715
0.47189313,1.8408853,1.6742905,-3.7306294
-0.3667784,1.0340953,-1.9944401,-0.911841
-0.15190886,1.2751526,-1.3363504,-1.3364207
-0.14975065,1.2940911,-1.2661695,-1.4325367
-0.38445857,1.079866,-1.8694445,-0.9664465
0.16084084,1.7984893,0.6175174,-2.8227456
-0.66494215,0.9782252,-2.4458804,-0.6977178
-0.7822767,1.0291123,-2.865814,-0.70496356
-0.06184011,1.6757087,-0.6630231,-1.8335243
-0.5479106,1.1862736,-2.3085241,-0.8619564
-0.33237147,1.5558567,-1.8977401,-1.2342408
-0.08511847,1.8823855,-0.84559184,-1.8011439
-0.2722508,1.756318,-1.5547327,-1.4472636
0.53040487,2.8415995,2.5119638,-4.771728
-0.0901215,2.0795531,-0.08298421,-2.3316524
0.49734187,2.8719537,2.5086446,-4.8119464
1.3256371,0.10856181,-1.4544508,0.93730897
1.5515702,0.39821115,-1.0229703,0.7223481
1.5725703,0.4443902,-0.9102134,0.63051647
1.1940324,0.2440139,-1.8805791,1.0699831
1.4418457,0.5196301,-0.7466158,0.40122646
1.4746174,0.51885086,-0.85867697,0.4765403
1.3179569,0.4043591,-0.88854164,0.40400678
1.3514408,0.42925867,-0.85073406,0.3694528
0.5495255,-0.40162992,-3.0234046,1.3166108
1.2710367,0.32978278,-0.8857859,0.32307893
1.1203855,0.1551897,-1.3595176,0.5716717
0.936756,-0.049784638,-1.7862314,0.6716113
1.1181053,0.18887204,-1.0199406,0.32204756
0.922049,0.03865824,-1.4511701,0.55803025
0.9979795,0.19268271,-1.3309877,0.47264376
1.2940495,0.35661575,-0.44180682,-0.1924322
1.2278376,0.3169063,-0.50346935,-0.14904387
0.8893483,0.13297653,-1.4734743,0.330621
0.8826402,0.19388032,-1.264203,0.25491062
1.3136244,0.4824871,-0.062151596,-0.6405346
1.1225019,0.49664566,-0.7550231,-0.11539895
1.5650004,1.0964082,2.056384,-2.720821
2.0523005,1.7909099,4.2251887,-4.786267
1.1101527,0.598223,-0.5550717,-0.33362013
1.1936496,0.6758721,-0.26151025,-0.6488027
0.96932995,0.6137357,-0.7880965,-0.19182149
-0.0031546224,-0.3571965,-3.1104777,0.8858762
1.1727383,0.73430765,-0.09373838,-0.8944951
0.65737134,0.5533061,-1.6089315,0.052372996
0.9026282,0.6573692,-0.79673547,-0.365153
0.9063632,0.61475325,-0.46150613,-0.55353874
0.7298091,0.55638987,-1.0344939,-0.24506631
0.99504983,0.63585407,0.28539646,-1.3117849
-0.023591328,-0.17344782,-2.7182648,0.49107826
0.4191579,0.30084395,-1.5325403,-0.06077169
0.4537558,0.44187608,-1.0959773,-0.23602079
0.8697826,0.72996813,0.31382847,-1.4870682
0.12652421,0.12697953,-2.0252943,0.016842354
0.23417264,0.24003014,-1.8156304,-0.20081024
0.5395066,0.54761636,-0.4884655,-0.9997855
0.27729753,0.31612676,-1.0336686,-0.36674285
0.34306723,0.4952378,-1.0927511,-0.65284103
0.63193464,0.6696056,0.4156652,-1.8008128
0.28368416,0.5208358,-0.8750878,-0.8680859
0.4285096,0.6146629,-0.23149848,-1.2625425
0.10190501,0.47884694,-1.7998724,-0.4721316
-0.42947248,-0.014339596,-2.7417512,0.015020594
-0.13779147,0.34015372,-1.8828248,-0.2339052
0.5974951,1.0187743,0.6503281,-2.2568848
0.0426147,0.6879736,-1.6933556,-0.47057343
-0.23720494,0.41592148,-2.3118238,-0.34314498
0.0027987007,0.69497657,-1.6156635,-0.5612169
0.13885911,0.9087768,-1.0137668,-1.0392908
-0.09552334,0.74158627,-1.7586185,-0.56832004
0.077035114,0.914007,-1.2625905,-0.9496895
0.09582452,0.9337117,-0.8912728,-1.1985242
-0.04563398,0.86617994,-1.3996298,-0.8615059
-0.14068182,0.8407279,-1.6273642,-0.7407278
-0.2652276,0.833069,-2.0010328,-0.72051495
0.025733111,1.0505894,-0.8415839,-1.4056939
-0.6958957,0.35803753,-2.653717,-0.44596487
0.5744116,1.5868795,1.8397137,-3.813827
0.28144693,1.282456,0.8388695,-2.809873
0.25428835,1.3056895,0.65328413,-2.7230105
-0.050279297,1.090483,-0.7224689,-1.5683396
0.192425,1.3698438,0.44942772,-2.5754988
-0.5117713,0.7505327,-2.0770042,-0.7340125
-0.25211415,0.93903273,-1.3082385,-1.1660583
-0.3439772,0.920824,-1.6114923,-1.0344111
-0.07656457,1.30375,-0.47865373,-1.8392726
-0.7774845,0.7519274,-2.529018,-0.7159571
-0.30536717,1.1282363,-1.4480306,-1.3656777
-0.28354347,1.1255891,-1.1280288,-1.4934475
-0.16432838,1.3834146,-0.37099236,-2.0491626
-0.368955,1.1482459,-1.4563372,-1.4189693
0.5181711,2.2694137,2.7485006,-5.0807242
-0.13627598,1.6073996,0.045520827,-2.4663756
-0.20130485,1.534665,-0.6551686,-2.0582974
-0.2642052,1.5252296,-0.37725413,-2.199691
-0.40416825,1.3258915,-1.1903602,-1.7121778
-0.6247517,1.200424,-1.8408296,-1.4690408
-0.6078428,1.2362865,-1.6244972,-1.4840375
1.2909772,-0.20732903,-0.96097755,0.502349
1.3380759,-0.2111296,-0.7478671,0.33487317
1.5164882,0.022619508,-0.29551515,-0.039001998
1.5615679,0.07182332,-0.12929672,-0.21558468
1.5808691,0.11395603,0.017868087,-0.3803091
1.3109422,-0.15040317,-0.62253916,0.17360473
1.1601449,-0.29065657,-0.9629993,0.41800392
1.2117534,-0.24710765,-0.97849894,0.42797235
1.5177728,0.10761913,0.67996943,-1.039805
1.3662328,0.025792018,-0.025157422,-0.4197991
0.9325229,-0.33375478,-1.2261846,0.43352994
1.3958933,0.085970454,0.3621683,-0.80510265
1.1509398,0.044911228,-0.6387641,0.05102786
1.4176631,0.16651845,0.15055795,-0.66612124
1.4145458,0.20891261,0.58706295,-1.0627753
0.7503563,-0.4319701,-1.8179518,0.6103777
0.6676081,-0.4639715,-1.9346478,0.66504234
1.3541259,0.1594683,0.43097156,-1.0336187
1.4183267,0.313847,1.0571053,-1.64397
0.8343572,-0.28028443,-1.3447795,0.29380283
1.2533346,0.105365075,0.4417479,-1.1333847
1.2234877,0.14916387,-0.026093781,-0.7444018
1.1952568,0.1693123,-0.13978112,-0.6748478
1.4565895,0.60516506,1.7835125,-2.481542
0.7726896,-0.08311543,-1.2546382,0.09929714
1.1407421,0.24089152,0.43511426,-1.1817702
1.566572,0.8920207,2.4587226,-3.2045574
0.31950036,-0.4026974,-2.4459784,0.5619485
0.85448205,0.27401888,-0.89373714,-0.10953009
0.53660095,0.04084862,-1.8294069,0.29085866
1.2762003,0.70302016,1.0737286,-1.8773192
0.3588987,-0.08215823,-2.3180737,0.41440582
1.0473875,0.5163543,-0.116546094,-0.803777
0.08238478,-0.24987319,-2.846243,0.62175524
0.905751,0.5823055,-0.52014965,-0.4939275
0.85775226,0.60584426,-0.5293521,-0.48874348
1.6861744,1.645043,3.5160832,-4.3249326
0.9630065,0.735637,-0.19455656,-0.9403021
0.79687166,0.6937687,-0.68729323,-0.534011
0.4060739,0.4841459,-1.8406284,0.016630812
0.14320122,0.16882509,-2.2720668,0.24156693
0.89137506,0.8196753,0.20263956,-1.3649406
0.17282368,0.40656862,-2.2308612,0.0713804
0.92005324,1.0310838,0.49702418,-1.6763284
0.46806145,0.8505809,-1.3681846,-0.322765
0.35332137,0.7186109,-1.5125812,-0.20999864
0.2407656,0.65900326,-1.7003374,-0.108468026
0.78127205,1.0116922,0.40191752,-1.7195847
0.45522588,0.8619689,-0.83688253,-0.77868736
0.51902264,0.8354923,-0.33004582,-1.0704842
0.46097785,0.8740709,-0.5063405,-1.0090967
-0.010924039,0.47009447,-1.9912874,-0.19104202
0.25103703,0.7020748,-1.2626945,-0.5534249
0.36751375,0.8297668,-0.519938,-1.0984596
0.16996628,0.65258783,-1.3238882,-0.5043543
0.19682845,0.7814747,-1.0339007,-0.65607786
0.65001625,1.1660599,0.9070912,-2.447368
-0.11328451,0.63623816,-2.1777914,-0.3756832
0.07261035,0.83577764,-1.6208247,-0.5020019
0.35811165,1.0697969,-0.35443446,-1.3818674
-0.29873496,0.5516778,-2.4667087,-0.29866537
0.074046314,0.8737835,-1.2383665,-0.6822067
0.25846368,1.0907667,-0.4514447,-1.3727422
-0.04694686,0.877028,-1.6181233,-0.6351129
0.1825387,1.1790358,-0.7407627,-1.2810271
0.05005966,1.1057845,-1.2124368,-0.9602688
-0.04101235,1.0534929,-1.4993628,-0.8877213
0.08174179,1.1622756,-0.6901178,-1.4334513
-0.008206077,1.228084,-1.3585937,-1.0227715
-0.31837326,0.94729453,-2.1472106,-0.6311762
-0.35487735,0.91422147,-2.108262,-0.6416922
-0.1489875,1.1074066,-1.647222,-0.93772197
0.058476903,1.3041648,-0.18170875,-1.8693833
0.019635642,1.3397098,-0.90019315,-1.4577717
-0.27461535,0.9984593,-1.7406247,-0.88825834
0.006051967,1.3417931,-0.34730542,-1.8231837
0.008061951,1.3721952,-0.6078957,-1.7202005
0.038760982,1.4486511,0.045897827,-2.2300196
-0.23990676,1.1362449,-1.3427935,-1.2283401
-0.45770293,1.0594925,-2.0678794,-0.9503836
0.16883661,1.7476244,0.82529026,-3.0461247
-0.023977846,1.6018865,0.14241393,-2.4517832
-0.116552986,1.5399768,-0.4622274,-1.9459839
-0.32616475,1.2590371,-1.2341144,-1.4873824
-0.03601865,1.7098398,0.17587061,-2.6559384
-0.36631024,1.1989926,-1.0859439,-1.5402657
-0.5409151,1.1610037,-1.7867099,-1.2621931
-0.41225377,1.3275888,-1.4580314,-1.516734
-0.54021,1.1752357,-1.6205903,-1.3616778
-1.1995391,0.7322316,-3.1748266,-0.84359336
-0.52906686,1.2678192,-1.7119101,-1.4735173
-0.5926733,1.2546349,-1.9206719,-1.4364146
1.0869001,-0.6677751,-1.6478041,0.86477864
1.0472476,-0.7761442,-1.7433287,0.8867398
1.9317181,0.3325189,1.663008,-1.9387316
1.8759385,0.376511,2.127347,-2.4282458
1.6159837,0.054510154,0.6154389,-0.9797988
1.2017416,-0.21462405,-0.5894062,0.08735709
0.93930507,-0.44087744,-1.2986121,0.4957828
1.1313468,-0.13697499,-0.75891626,0.18638346
1.156135,-0.1118445,-0.8338899,0.2351876
1.6923014,0.44308928,1.806971,-2.2001083
1.3059006,-0.020704992,-0.42022187,-0.15145336
1.1560787,-0.22971737,-0.98649025,0.19889483
0.9803809,-0.30589512,-1.2891122,0.3640782
1.0547413,-0.09083954,-0.8934226,0.14905751
0.7162321,-0.3901312,-1.6859667,0.56379396
0.7432766,-0.4762905,-1.6370895,0.50055575
1.1699922,-0.005215451,-0.19352159,-0.47296435
1.8668195,0.9231414,3.286908,-3.8599477
0.96235335,-0.09213721,-0.82784915,-0.014043776
1.0390098,0.010535225,-0.26836315,-0.45424694
0.6317065,-0.4313528,-1.6918762,0.28735355
0.9547839,0.03579963,-0.2592062,-0.4432288
1.163525,0.2209175,0.52023584,-1.2265463
0.9138623,0.060802944,-0.50686866,-0.37775335
0.44222084,-0.42761087,-1.8175455,0.31792787
0.6984167,-0.0148386285,-1.1607262,-0.06084878
0.52689844,-0.16437119,-1.3755771,0.029787263
0.59587383,-0.04160291,-1.1447076,-0.120215565
0.8682735,0.16542241,0.048156634,-1.0176575
0.8961834,0.26022303,0.12198456,-1.0940527
0.6634228,0.17253822,-0.9542186,-0.4484303
0.4249561,-0.015652217,-1.6006942,-0.07803591
0.7254278,0.29721728,-0.3567211,-0.69284916
0.26786152,-0.15946648,-1.8989037,-0.006516809
0.6494953,0.32208166,-0.57700574,-0.700977
0.39028648,0.13623601,-1.2911308,-0.23275307
0.4348887,0.32194984,-1.3072982,-0.36527765
0.8066312,0.5303276,0.44936436,-1.5486879
0.35877776,0.28151658,-1.3514843,-0.44590777
0.1496039,0.12253726,-1.7824975,-0.10910299
0.35384816,0.4027107,-1.00944,-0.44718307
0.34288746,0.4902211,-1.2401465,-0.4032227
0.29289538,0.43367156,-1.1767391,-0.26557565
0.3232884,0.5679314,-1.1699163,-0.42653334
0.31455162,0.61211324,-1.1442096,-0.48995566
0.54835254,0.8333438,-0.31609958,-1.133703
0.80414325,1.0886302,1.0164453,-2.3177388
0.7551867,1.0234345,0.9272434,-2.2759314
0.21797338,0.57021,-1.146478,-0.4672898
0.84880793,1.1457448,1.5504788,-2.947603
-0.12261647,0.40683708,-2.2879188,-0.26435772
0.38708046,0.7552738,-0.21052708,-1.3203154
0.056806408,0.5948707,-1.5665357,-0.5281929
0.09475502,0.5584004,-1.1354623,-0.6240051
0.5138968,0.8962168,0.5726964,-2.1939251
-0.1830907,0.39547867,-1.9136099,-0.4015371
-0.054264776,0.5549944,-1.6701608,-0.6028495
0.01946363,0.5517117,-1.2169735,-0.69405746
0.13504733,0.7755606,-0.65120465,-1.3121548
-0.5561782,0.108421095,-2.7486544,-0.2864219
-0.013206643,0.66330004,-1.2287372,-0.82321686
0.032428257,0.74332076,-0.64913607,-1.2202134
0.15168805,0.9307125,-0.30355474,-1.648425
-0.2895765,0.5953912,-1.9385477,-0.6980381
0.47380102,1.2070452,1.2405499,-3.0984097
0.07119441,1.0214375,-0.5764274,-1.545216
-0.15991725,0.76513314,-1.2809832,-0.89702237
-0.227835,0.8833447,-1.6973253,-0.9057114
-0.17183256,0.850344,-1.1546059,-1.1410422
0.28780207,1.3255208,0.70627123,-2.763271
-0.29132277,0.8341641,-1.6937721,-0.81473994
-0.05234027,1.0968378,-0.45577788,-1.7176278
-0.27736256,0.9742119,-1.5295491,-1.0782329
0.051641166,1.3221284,-0.0011737198,-2.2289777
-0.25594816,0.97222584,-1.1517134,-1.2949871
-0.40148312,0.7839011,-1.3987951,-1.0665519
-0.2849168,0.949593,-1.0918905,-1.3871504
-0.07827046,1.2795537,0.088345364,-2.4092803
-0.70426077,0.75365436,-2.2496169,-0.86967504
-0.31479552,1.139174,-1.2076162,-1.5016166
-0.15989421,1.3286345,-0.60144836,-1.9377348
-0.71207327,0.88589096,-2.2977524,-1.0123327
-0.50773704,1.0014411,-1.662965,-1.2500043
-0.38360342,1.1110268,-1.1868623,-1.5880191
-0.8754942,0.8089704,-2.548768,-1.0298775
-0.1397803,1.4657017,0.26364344,-2.7801285
-0.25023115,1.3628159,-0.5537947,-2.1276827
-0.7372714,0.88029605,-1.9630253,-1.198497
-0.82454455,0.80883497,-2.0578208,-1.1408669
-0.47518757,1.1698526,-1.1770828,-1.7653629
-0.5701256,1.1076709,-1.3905125,-1.611946
-0.49893957,1.1776162,-1.0449533,-1.8586482
-0.67171544,1.0889531,-1.710469,-1.5401363
-0.5391142,1.2697301,-1.1075728,-1.9106464
-0.907582,0.98975915,-2.1957004,-1.3823872
-0.67881435,1.1756532,-1.525844,-1.8173463
-0.8579784,1.0320513,-2.0028079,-1.5511122
-0.79369557,1.0787525,-1.6074778,-1.7601608
-0.3328814,1.6723442,0.80691606,-3.653605
-0.82207406,1.1414165,-1.6899405,-1.7675383
-1.0007815,1.0039779,-1.9867816,-1.5606426
1.4757819,-0.33205602,0.3950135,-0.7635914
1.9015337,0.15249917,2.5525029,-2.8863218
0.9774095,-0.76037616,-1.4021196,0.45447204
0.97712827,-0.72315943,-1.2435366,0.31224227
1.1659613,-0.42526516,-0.24465781,-0.37448585
1.1562047,-0.5009126,-0.49986392,-0.14646125
1.1933955,-0.33086824,-0.28723022,-0.33426493
1.4299787,-0.1300598,0.77700657,-1.2854083
1.2413285,-0.16540016,-0.28596607,-0.3420527
0.8877167,-0.5697875,-1.3496286,0.30524826
1.601816,0.3617876,1.7845064,-2.3270545
1.2284493,0.008454323,0.21636726,-0.7806976
1.2905926,0.082231425,0.39813727,-1.0549464
0.9957074,-0.04488981,-0.2823792,-0.40842125
0.3590724,-0.8211917,-2.4961793,0.60761577
0.9618122,-0.054690298,-0.32445872,-0.5239133
1.027304,0.00852152,-0.14686818,-0.7035548
1.1471611,0.12283381,0.44581574,-1.281811
0.71064335,-0.099073894,-0.8642287,-0.16864054
0.6383929,-0.17737404,-1.0618929,-0.09414381
0.4810303,-0.3498211,-1.6489905,0.211482
1.0196081,0.18003407,0.1310352,-1.02716
1.0547386,0.33861312,0.78834504,-1.6531959
0.4034641,-0.30362016,-1.6085865,0.022441747
0.6648389,0.03409762,-0.5034509,-0.5715391
0.8102668,0.15696406,0.107518986,-1.112827
0.9377206,0.32282484,0.51997584,-1.5686228
0.16726501,-0.39354903,-1.9700711,0.08373419
0.70113355,0.17362154,-0.19615082,-0.8965774
0.8861637,0.43774953,1.120528,-2.164841
0.34319225,-0.006877221,-1.4284008,-0.34521726
0.7771234,0.3604562,0.26486236,-1.4093326
0.47103223,0.2907099,-0.7633153,-0.6532845
0.4681255,0.3310612,-0.7256419,-0.7256335
0.31279275,0.25196984,-1.0121092,-0.410293
0.57987887,0.5101357,-0.17985389,-1.0838871
0.2919415,0.2978836,-0.99134254,-0.4692888
0.45137563,0.4436541,-0.40617555,-0.9478517
0.7110282,0.59238636,0.8850953,-2.1808147
1.5655128,1.723192,4.3093023,-5.5727696
0.36483008,0.5259249,-0.50711375,-1.004901
0.20854633,0.40438485,-0.9432002,-0.55706185
0.3786325,0.58933574,-0.37534124,-1.1664205
-0.40954682,-0.20954691,-2.570131,-0.054596253
0.11530488,0.38633442,-1.173535,-0.73738927
0.23263079,0.60446393,-0.6699054,-1.0915861
0.023584494,0.28475344,-1.3160001,-0.4724037
0.3951397,0.62004805,0.26914656,-1.8856347
0.14640273,0.5319419,-0.45644993,-1.2778442
0.68326235,0.9431923,1.7112782,-3.2167344
-0.6127043,-0.07448056,-2.7685277,-0.17898919
-0.031592384,0.4795358,-1.1252146,-0.74041545
0.019291962,0.62587327,-0.8838551,-1.1087867
0.020589022,0.6205929,-0.5828254,-1.2617708
0.3165096,0.8407245,0.388744,-2.2342124
0.07056738,0.66605526,-0.28979343,-1.6306764
0.13909481,0.6639406,0.10474314,-2.0099027
-0.116503224,0.5440269,-0.84859014,-1.1886021
-0.387304,0.35901472,-1.8556147,-0.7222558
-0.21518116,0.5129896,-1.2780863,-1.0111911
-0.41898096,0.4371858,-1.875328,-0.73430485
-0.38170326,0.5135018,-1.8452762,-0.9970094
-0.40838936,0.5316879,-1.759734,-0.85910773
-0.72607815,0.14203939,-2.2750704,-0.56008357
-0.25445196,0.6472834,-0.9672163,-1.297765
-0.54098237,0.5297121,-1.9116073,-0.8882155
-0.49251744,0.5584221,-1.5040557,-0.98390734
-0.36534727,0.6421668,-1.2160473,-1.254654
-0.018322214,1.0095602,0.4515081,-2.6762288
-0.33770263,0.7892549,-1.1923323,-1.4545622
-0.17050001,0.9696472,0.1965753,-2.4429228
-0.64814323,0.56344515,-1.7721634,-1.0585581
-0.038774677,1.2207934,0.69788015,-3.0299828
-0.3920444,0.8919599,-0.786864,-1.6350082
-0.51755065,0.7354145,-1.2620469,-1.3634669
0.56760514,1.9046514,3.2887173,-5.6644707
0.15551247,1.5181062,1.6927611,-4.0777483
1.1211206,-0.8478211,-1.316837,0.52800745
1.959186,0.24684069,2.6438694,-2.8947062
1.1990992,-0.39242634,-0.22928098,-0.3042247
1.7862222,0.15939185,2.2962945,-2.5919304
1.3806769,-0.15790677,0.47935557,-0.9411229
1.3077558,-0.16636363,0.44594872,-0.89981043
1.6436493,0.14103961,1.6925856,-2.1249657
0.9649548,-0.6443132,-1.2631509,0.33212015
0.9383435,-0.5377394,-1.1909837,0.25831723
1.3828667,-0.03009016,0.6337093,-1.2044519
1.3468094,-0.041948006,0.5989534,-1.1606144
1.1567932,-0.10067318,-0.025279596,-0.64067113
1.3400091,0.10420444,0.8138657,-1.380523
0.8045263,-0.32013604,-1.0795201,0.044332147
0.69933486,-0.26614362,-0.8030836,-0.14593959
0.7855147,-0.36763486,-1.0786533,-0.053299155
0.77434933,-0.26830053,-1.0538963,-0.09128428
1.0233543,0.047512583,-0.028801471,-0.781064
0.7088007,-0.18151367,-1.09142,-0.10984153
1.0935198,0.17622927,0.30687094,-1.1260889
0.7639683,-0.03135094,-0.6447531,-0.36962003
0.61209995,-0.16319038,-1.0474976,-0.17439514
1.0747818,0.23584157,0.6094961,-1.5031198
1.1912512,0.4745007,1.5303607,-2.4082417
0.86094064,0.26362914,-0.39600426,-0.68805045
0.36672953,-0.23345274,-1.7457645,0.07020349
0.41182527,-0.14684127,-1.3612201,0.016590435
0.51240903,0.091892935,-1.1495453,-0.29294512
0.5275392,0.13306525,-0.8199493,-0.3508114
0.38294843,-0.034157973,-1.196467,-0.24307351
0.40142313,0.1115197,-1.2072049,-0.3008952
0.42957574,0.2546995,-1.286241,-0.4159947
0.5371223,0.2689113,-0.54680747,-0.65449715
0.27475393,0.10205255,-1.4261706,-0.19102177
1.0013918,0.8396443,1.4760522,-2.6696095
0.18162754,0.24220571,-1.722287,-0.25952512
0.6093059,0.55759937,-0.1363867,-1.2445897
0.35209852,0.44870153,-0.66843826,-0.82877123
0.23975518,0.38594192,-0.92305905,-0.55539787
0.28657186,0.52239704,-0.89086515,-0.73649734
0.6877129,0.7843424,0.9556374,-2.3866334
-0.33721057,-0.124724835,-2.3343742,-0.11440466
0.416783,0.522681,0.2668773,-1.744417
0.31353933,0.42858443,0.045293555,-1.5713953
-0.014122125,0.20407006,-1.452518,-0.6678614
0.37909302,0.53781635,0.4328845,-1.937773
0.039443836,0.42413697,-1.0069517,-0.91484755
0.0029938947,0.42715356,-1.0427732,-0.86582166
0.343122,0.62306416,0.5011195,-2.10526
-0.307557,0.21210137,-1.8492467,-0.44103527
0.30132484,0.7261107,0.37779552,-2.0628967
-0.46264556,0.15096918,-2.1825395,-0.4827494
-0.28988877,0.3425485,-1.8462012,-0.7455287
-0.030045688,0.60759234,-0.68073964,-1.3087624
-0.08297347,0.5836563,-0.77705777,-1.2085618
-0.7394358,-0.021991216,-2.6954126,-0.4020638
0.037531458,0.77265775,-0.32144332,-1.6607606
-0.6573545,0.18519813,-2.5575829,-0.55921805
-1.057771,-0.33840194,-3.4191513,-0.19657503
-0.28513423,0.56637305,-1.280682,-1.0161773
-0.18198459,0.70060885,-0.8515173,-1.4021962
-0.3204112,0.54323447,-1.1674052,-1.119075
-0.56132895,0.4841893,-1.950026,-0.93071616
-0.27874312,0.6888249,-0.8181614,-1.414441
-0.26737845,0.7848745,-0.76503617,-1.4330322
-0.659685,0.46520147,-1.9283373,-0.71089375
-0.2693568,0.8516161,-0.8718801,-1.5169256
-0.35332063,0.8026076,-1.0979698,-1.3038795
-0.29748738,0.94683665,-0.85680926,-1.5533181
-0.6234153,0.78967285,-1.9950719,-0.976645
-0.52158695,0.80319273,-1.5139152,-1.1789008
-0.65990746,0.69817555,-1.7868586,-1.0450226
-0.40992802,0.8807734,-1.2130835,-1.5846983
-0.34849805,0.99092096,-0.25150755,-2.0496027
-0.6972024,0.7056353,-1.768448,-1.1696335
-0.9237192,0.47891536,-2.0909216,-0.9028829
-0.4258032,0.93862194,-0.7582854,-1.8345599
-0.93766606,0.5585223,-2.2340972,-1.0022707
-0.4573944,1.0439297,-0.9966319,-1.7315853
-0.8233836,0.722932,-1.8772343,-1.2175103
-0.25512183,1.3302536,0.13191949,-2.6975513
-0.32194245,1.3494964,0.077567354,-2.5740936
-0.6276009,0.95928127,-1.3587797,-1.5524257
-0.92442316,0.76121485,-2.0182102,-1.1895269
-0.14373401,1.6195049,1.0692952,-3.6171074
1.695004,-0.023993209,1.5449528,-1.7134569
0.93100274,-1.0224178,-1.7895824,0.80111384
1.1400568,-0.8185098,-1.2173761,0.56994975
1.341005,-0.25277856,0.0719908,-0.41963735
0.9601987,-0.58334845,-1.0731158,0.3331908
1.0240576,-0.6243888,-0.8973229,0.22509433
1.7162262,0.17140684,2.177455,-2.5416234
1.0192839,-0.5726379,-0.91559005,0.2095324
0.913509,-0.4898127,-0.95988697,0.16364267
0.7201598,-0.5580225,-1.4909875,0.4429592
1.5530546,0.23113814,1.869368,-2.3613794
0.72002345,-0.5872857,-1.5731328,0.4879664
1.3257993,0.07051008,0.5141107,-1.0459666
0.9685994,-0.121574506,-0.6302689,-0.06346614
1.0663413,-0.07962621,-0.40079325,-0.27205026
0.8854371,-0.13275965,-1.0258697,0.16931982
1.0498247,0.027515143,-0.31841326,-0.36903596
1.559028,0.6786466,2.3362732,-2.9031112
0.98871434,0.07523169,-0.27358443,-0.39139533
0.9103608,0.071671225,-0.67318696,-0.14281586
0.9917877,0.15473154,-0.36501724,-0.40302742
0.89341325,0.1462631,-0.8361925,-0.10860867
0.36966857,-0.30048808,-2.10189,0.5322372
0.5574363,-0.089493446,-1.6690043,0.20693317
0.52375275,-0.11769962,-1.5848334,0.22527143
0.68254006,0.17525029,-1.066888,0.022099698
0.80596405,0.19875285,-0.40235236,-0.41690275
0.4379216,-0.027002625,-1.595462,0.15686363
0.5975481,0.26071194,-0.79027575,-0.2124127
0.99142945,0.51507485,0.48510772,-1.3597436
0.45984054,0.27073425,-1.455905,-0.00754015
1.0400882,0.7047591,0.40162516,-1.3891956
0.41233462,0.34765336,-1.4508291,0.036067158
1.1378288,0.97084814,1.6643736,-2.5589747
0.06721925,0.00056565553,-2.3751671,0.25903913
0.626807,0.6437863,-0.75267476,-0.5115272
0.39756083,0.46779546,-1.3650142,-0.16510874
0.9143138,0.79640245,0.5927378,-1.697646
0.83124864,0.71437246,0.6728975,-1.681519
0.34700778,0.48846558,-1.2470906,-0.32870087
0.46876234,0.58748966,-0.5992201,-0.7137254
0.6772161,0.8089516,0.027641043,-1.2355671
0.810873,1.0143613,0.8864129,-2.1587796
0.6177255,0.8292626,0.3429011,-1.5101913
1.2271388,1.6253769,2.9459016,-4.0673466
-0.18251349,0.25753474,-2.46136,-0.032518927
0.16923422,0.6612715,-1.491742,-0.463215
0.6960794,0.9943388,0.8942247,-2.2614348
0.06755209,0.57618123,-1.4999238,-0.34881294
0.12076142,0.6614111,-1.3048656,-0.49969354
0.70603395,1.0721121,1.3823559,-2.7438498
-0.29249233,0.27097192,-2.2547598,-0.23150782
-0.30492312,0.3234969,-2.2671041,-0.2484384
0.1389272,0.8661584,-1.1668775,-0.7721226
0.7095869,1.302014,1.7057587,-3.17163
-0.036657065,0.6973429,-1.3838638,-0.54118115
0.37079853,1.0235072,0.46051818,-2.091901
-0.43431038,0.36609188,-2.2279127,-0.36287916
-0.07925583,0.803553,-1.3258427,-0.7268488
0.12931103,1.0653238,-0.23215026,-1.5812705
-0.119191386,0.89977646,-1.5027078,-0.76524496
0.10931062,1.1517115,-0.12377868,-1.7147826
-0.06955454,0.9342591,-0.8890148,-1.18273
-0.24848185,0.8311536,-1.5428597,-0.8431611
-0.08709406,1.0700123,-0.21078455,-1.6945425
0.76662004,2.0659094,3.0838819,-4.9153924
-0.50146943,0.79701906,-1.9762053,-0.76164335
0.36558434,1.6304607,1.587055,-3.5327296
-0.12519644,1.208974,-0.7647859,-1.48878
-0.17586102,1.2138987,-0.97508144,-1.3959742
-0.5621046,0.8335183,-1.9848411,-0.74532205
-0.5873799,0.88297224,-2.0571244,-0.82863635
-0.35316905,1.1636128,-1.4828604,-1.2517984
-0.27757496,1.3329588,-1.256843,-1.4238696
-0.32531664,1.2114615,-1.0779475,-1.4052552
-0.6077209,1.0330487,-1.9064846,-1.082256
-0.20196734,1.5309259,-0.13326424,-2.1453602
